  mype,      init,    upsend,    dnsend,    weight,    hfiltT,     hfilt,    vfiltT,     vfilt,     bocoT,      boco,   filt2an,     aintp,      intp,   an2filt,    output,     total,  multiply,  ifc_mult,   ifc_reg,  ifc_fset,preprocess,anal_to_fi, filtering,filt_to_an,postproces,    icount
    22,    0.0000,   12.0643,   11.6733,    2.7548,   51.9269,   51.0081,    7.4313,    9.6300,    9.9122,    7.9170,    0.0000,    0.0000,    0.0000,   25.8309,    0.0000,    0.0000,  223.0480,  223.1369,    0.0098,    0.0226,    4.6857,   26.1331,  164.4973,   18.9684,    7.3432,      3060
    23,    0.0000,   13.4092,   10.7298,    2.9088,   51.9859,   50.9793,    7.6023,    9.7988,    9.6312,    7.9932,    0.0000,    0.0000,    0.0000,   24.5392,    0.0000,    0.0000,  222.8263,  222.9216,    0.0105,    0.0250,    4.6075,   24.9579,  165.2335,   19.1143,    7.5352,      3060
    24,    0.0000,   12.5854,   10.0158,    2.6604,   51.8321,   51.0246,    7.4715,   10.0907,    9.9650,    7.8175,    0.0000,    0.0000,    0.0000,   25.6328,    0.0000,    0.0000,  221.3682,  221.4538,    0.0096,    0.0218,    4.5519,   25.9648,  163.6369,   19.0828,    6.6366,      3060
    25,    0.0000,   13.1188,    9.4365,    2.8858,   51.8640,   51.0905,    7.6514,   10.1054,    9.7652,    7.8949,    0.0000,    0.0000,    0.0000,   24.7620,    0.0000,    0.0000,  220.7171,  220.8000,    0.0095,    0.0211,    4.6133,   25.1434,  163.9782,   18.4795,    6.9819,      3060
    26,    0.0000,   13.1303,    9.6007,    2.8800,   51.9150,   51.0604,    7.4907,   11.1077,    9.6805,    7.8755,    0.0000,    0.0000,    0.0000,   23.8627,    0.0000,    0.0000,  217.9101,  217.9835,    0.0088,    0.0167,    4.4590,   24.3935,  164.9055,   14.7634,    7.9026,      3060
    27,    0.0000,   13.6671,    9.6509,    2.6541,   52.0487,   51.2351,    7.4793,   10.9200,    9.8097,    7.9446,    0.0000,    0.0000,    0.0000,   24.7602,    0.0000,    0.0000,  217.0648,  217.1415,    0.0083,    0.0191,    3.8877,   25.5080,  165.5884,   12.7757,    8.3343,      3060
    28,    0.0000,   14.6056,   13.6788,    2.3570,   52.0868,   51.3209,    7.3000,   11.7909,    9.5813,    7.8207,    0.0000,    0.0000,    0.0000,   21.6778,    0.0000,    0.0000,  222.8773,  222.9568,    0.0086,    0.0195,    4.3656,   22.8782,  170.7467,   16.6833,    6.9795,      3060
    29,    0.0000,   13.3202,   13.1730,    2.7125,   51.9710,   51.0578,    7.4169,   11.5018,    9.7483,    7.8905,    0.0000,    0.0000,    0.0000,   24.2125,    0.0000,    0.0000,  224.1711,  224.2406,    0.0081,    0.0166,    4.3468,   24.7478,  168.9633,   18.9722,    5.9607,      3060
    30,    0.0000,   11.9753,   13.0816,    2.8297,   51.9135,   51.0231,    7.4691,   11.8370,    9.5773,    7.8781,    0.0000,    0.0000,    0.0000,   24.7439,    0.0000,    0.0000,  224.2205,  224.2971,    0.0088,    0.0191,    4.6183,   25.0658,  167.7483,   19.5934,    5.7129,      3060
    31,    0.0000,   11.2957,   12.3010,    2.9573,   51.9583,   51.0237,    7.4662,   11.9336,    9.2468,    7.8972,    0.0000,    0.0000,    0.0000,   25.3185,    0.0000,    0.0000,  224.0140,  224.1044,    0.0104,    0.0220,    4.7133,   25.6012,  166.2474,   20.2060,    5.7712,      3060
    32,    0.0000,    9.9905,   12.0306,    2.6690,   52.6047,   51.1010,    9.5080,   10.2455,    9.3623,    7.9308,    0.0000,    0.0000,    0.0000,   25.3778,    0.0000,    0.0000,  225.0831,  225.1724,    0.0100,    0.0230,    4.4369,   26.2322,  165.6536,   20.1263,    7.5114,      3060
    33,    0.0000,   11.7512,   11.7919,    2.4444,   52.7487,   51.1624,    8.9288,    8.9938,    9.5460,    7.8995,    0.0000,    0.0000,    0.0000,   25.2678,    0.0000,    0.0000,  223.7127,  223.7992,    0.0097,    0.0216,    4.2474,   26.2956,  165.4733,   19.0451,    7.7018,      3060
    34,    0.0000,   10.6871,   12.1714,    2.2367,   52.7482,   51.2173,    9.5001,    8.5298,    9.7196,    7.9211,    0.0000,    0.0000,    0.0000,   25.8635,    0.0000,    0.0000,  224.3868,  224.4717,    0.0097,    0.0204,    4.3860,   26.5140,  164.9301,   19.9147,    7.5518,      3060
    35,    0.0000,    9.6757,   11.6067,    2.5937,   52.6102,   51.1311,    9.6109,    9.2378,    9.1665,    8.2243,    0.0000,    0.0000,    0.0000,   25.0865,    0.0000,    0.0000,  226.4128,  226.5497,    0.0147,    0.0375,    5.5113,   25.3959,  164.0658,   24.1994,    5.6802,      3060
    36,    0.0000,    9.8066,   11.2797,    2.6105,   52.5466,   51.2353,    8.5834,   10.9487,    9.2902,    7.9203,    0.0000,    0.0000,    0.0000,   26.5124,    0.0000,    0.0000,  225.1856,  225.2649,    0.0094,    0.0200,    4.2800,   26.8640,  164.4245,   21.3490,    7.0091,      3060
    37,    0.0000,   12.1198,   10.8982,    2.4551,   52.4534,   51.2439,    8.3235,    9.6705,    9.5763,    7.9539,    0.0000,    0.0000,    0.0000,   25.5984,    0.0000,    0.0000,  224.9475,  225.0218,    0.0087,    0.0188,    4.1690,   26.6197,  164.9120,   20.8430,    7.3101,      3060
    38,    0.0000,   11.0793,   10.8734,    2.5749,   52.3415,   51.2089,    8.5611,   10.1587,    9.4564,    8.0572,    0.0000,    0.0000,    0.0000,   25.7917,    0.0000,    0.0000,  226.0468,  226.1239,    0.0087,    0.0191,    4.5028,   26.3662,  164.5104,   22.5915,    6.6980,      3060
    39,    0.0000,   11.5544,    9.8168,    2.6401,   52.4029,   51.2382,    8.3628,   10.2259,    9.2861,    7.9502,    0.0000,    0.0000,    0.0000,   25.7367,    0.0000,    0.0000,  224.9939,  225.0730,    0.0092,    0.0198,    4.1701,   26.6290,  163.6815,   22.0519,    7.3870,      3060
    40,    0.0000,    9.6246,   11.8528,    2.3598,   52.3727,   50.9168,    7.8420,   13.4136,    8.8323,    7.9202,    0.0000,    0.0000,    0.0000,   24.8817,    0.0000,    0.0000,  223.3744,  223.4498,    0.0088,    0.0177,    3.7930,   25.8635,  165.3016,   19.9496,    7.2447,      3060
    41,    0.0000,   13.1704,   12.3164,    1.4920,   52.2279,   51.1012,    7.6116,    9.5281,   10.2112,    7.9248,    0.0000,    0.0000,    0.0000,   25.2317,    0.0000,    0.0000,  221.0257,  221.0981,    0.0082,    0.0170,    3.4859,   26.5443,  165.7611,   16.3854,    8.0669,      3060
    42,    0.0000,   14.9392,   10.3161,    2.0014,   52.2743,   51.0629,    7.4350,   10.2985,    9.5048,    7.9119,    0.0000,    0.0000,    0.0000,   22.0336,    0.0000,    0.0000,  223.5889,  223.6570,    0.0077,    0.0165,    3.7479,   23.7422,  165.9530,   21.7831,    7.3143,      3060
    43,    0.0000,   12.0990,    9.9831,    2.3587,   52.3157,   50.9388,    7.7375,   10.5504,   10.0952,    7.8984,    0.0000,    0.0000,    0.0000,   25.6461,    0.0000,    0.0000,  225.0498,  225.1173,    0.0079,    0.0156,    3.5007,   26.7706,  164.1499,   23.0759,    6.7104,      3060
    44,    0.0000,   11.1864,   10.2866,    2.3149,   52.4131,   51.0427,    8.2026,    9.8841,   10.2600,    8.0288,    0.0000,    0.0000,    0.0000,   25.7299,    0.0000,    0.0000,  225.0519,  225.1372,    0.0097,    0.0213,    4.0304,   26.4328,  163.8021,   22.9060,    6.7666,      3060
    45,    0.0000,   10.1474,   10.9680,    2.2547,   52.3178,   51.0601,    8.7500,    9.6788,   10.4930,    7.9734,    0.0000,    0.0000,    0.0000,   25.8799,    0.0000,    0.0000,  225.4359,  225.5325,    0.0111,    0.0251,    4.2446,   26.3577,  163.8171,   22.2606,    7.3988,      3060
    46,    0.0000,   12.3544,   10.9053,    2.1247,   52.4172,   51.0101,    8.1561,    8.5188,   10.7780,    7.9855,    0.0000,    0.0000,    0.0000,   25.8191,    0.0000,    0.0000,  224.0549,  224.1362,    0.0094,    0.0204,    3.8548,   26.4816,  164.4346,   21.0598,    7.1785,      3060
    47,    0.0000,   13.1154,   12.0502,    1.7587,   52.5901,   51.3721,    7.9529,    7.9183,   10.0376,    8.0194,    0.0000,    0.0000,    0.0000,   24.8924,    0.0000,    0.0000,  223.7668,  223.8518,    0.0098,    0.0202,    3.7144,   25.9586,  165.0130,   20.7862,    7.3055,      3060
    48,    0.0000,   14.5558,   12.2886,    0.3156,   50.7494,   49.9814,    6.9644,    8.4430,   12.2086,    7.8254,    0.0000,    0.0000,    0.0000,   28.7450,    0.0000,    0.0000,  209.8426,  209.9077,    0.0081,    0.0120,    1.1674,   28.8530,  163.4474,   14.3095,    1.8586,      3060
    49,    0.0000,    6.8060,   43.5273,    0.3425,   26.6042,   25.1791,    7.6135,    9.3587,   37.5536,    8.5942,    0.0000,    0.0000,    0.0000,   27.7076,    0.0000,    0.0000,  225.0251,  225.1024,    0.0085,    0.0173,    3.1203,   27.9350,  165.7073,   20.4379,    6.8076,      3060
    50,    0.0000,    7.6252,   43.5551,    0.3487,   25.8508,   24.9555,    7.3258,   10.4942,   37.9100,    8.3804,    0.0000,    0.0000,    0.0000,   26.9363,    0.0000,    0.0000,  224.6591,  224.7341,    0.0087,    0.0175,    2.9639,   27.2013,  166.5609,   20.2641,    6.7926,      3060
    51,    0.0000,    8.7634,   43.8392,    0.3773,   25.7825,   24.9424,    7.4151,   10.4971,   38.4471,    8.4053,    0.0000,    0.0000,    0.0000,   24.5977,    0.0000,    0.0000,  224.8079,  224.8948,    0.0105,    0.0214,    3.0624,   25.2503,  168.5887,   20.3197,    6.6442,      3060
    52,    0.0000,    7.7348,   43.8216,    0.3785,   25.7268,   25.0034,    7.4015,   10.5521,   38.5065,    8.3643,    0.0000,    0.0000,    0.0000,   25.6140,    0.0000,    0.0000,  225.1720,  225.2612,    0.0106,    0.0230,    3.1518,   26.0083,  167.6012,   20.9600,    6.4469,      3060
    53,    0.0000,    8.4855,   42.9319,    0.3205,   25.7251,   24.8998,    7.2899,    9.8450,   39.7022,    8.0798,    0.0000,    0.0000,    0.0000,   25.6398,    0.0000,    0.0000,  224.6250,  224.6933,    0.0087,    0.0150,    2.5668,   26.1943,  167.3899,   21.2867,    6.3503,      3060
    54,    0.0000,    8.8455,   43.6801,    0.3211,   25.6882,   24.9298,    7.2201,   10.0030,   38.7942,    7.9044,    0.0000,    0.0000,    0.0000,   24.7957,    0.0000,    0.0000,  222.2874,  222.3512,    0.0081,    0.0138,    2.4656,   25.5993,  167.4955,   18.7267,    7.2757,      3060
    55,    0.0000,    6.6400,   41.0177,    0.2311,   25.6583,   24.8557,    7.2205,   10.9321,   39.8132,    7.8042,    0.0000,    0.0000,    0.0000,   24.5981,    0.0000,    0.0000,  221.2587,  221.3295,    0.0086,    0.0165,    2.3711,   25.7798,  164.2884,   20.6749,    7.6473,      3060
    56,    0.0000,    8.1217,   44.4674,    0.2880,   25.6421,   24.9587,    7.1886,   12.3889,   37.6454,    7.8879,    0.0000,    0.0000,    0.0000,   21.9062,    0.0000,    0.0000,  220.5595,  220.6290,    0.0079,    0.0154,    2.6580,   23.4211,  168.7171,   17.4805,    7.5920,      3060
    57,    0.0000,    6.9628,   44.1893,    0.3252,   25.6687,   24.9539,    7.7974,   10.0525,   38.0305,    8.0303,    0.0000,    0.0000,    0.0000,   25.4670,    0.0000,    0.0000,  223.6478,  223.7255,    0.0091,    0.0176,    2.7168,   26.3250,  166.1330,   20.3929,    7.3708,      3060
    58,    0.0000,    7.5753,   43.8775,    0.4459,   25.7151,   24.9228,    7.7267,    9.7987,   37.7884,    8.0496,    0.0000,    0.0000,    0.0000,   25.3771,    0.0000,    0.0000,  223.8099,  223.8778,    0.0079,    0.0154,    2.9700,   26.0265,  166.0248,   20.4453,    7.3076,      3060
    59,    0.0000,    7.2587,   45.3063,    0.4971,   25.7434,   24.8953,    7.5721,    9.8516,   36.9569,    8.1200,    0.0000,    0.0000,    0.0000,   26.9369,    0.0000,    0.0000,  224.4327,  224.5006,    0.0082,    0.0150,    2.5980,   27.3524,  166.3237,   20.5017,    6.9921,      3060
    60,    0.0000,    7.5579,   45.6950,    0.5142,   25.7341,   24.8922,    7.7918,   10.0836,   36.5635,    8.1384,    0.0000,    0.0000,    0.0000,   25.5959,    0.0000,    0.0000,  225.1023,  225.1756,    0.0089,    0.0163,    2.7476,   26.2540,  167.0911,   21.5990,    6.5213,      3060
    61,    0.0000,    6.2514,   45.4524,    0.3583,   25.6616,   24.8269,    8.0325,   10.9125,   36.6667,    7.9649,    0.0000,    0.0000,    0.0000,   25.0231,    0.0000,    0.0000,  224.7423,  224.8301,    0.0098,    0.0206,    3.1077,   25.6745,  166.2358,   21.9324,    6.7697,      3060
    62,    0.0000,    5.8663,   48.4955,    0.3308,   25.6394,   24.7768,    8.0102,   11.0045,   34.9088,    8.0220,    0.0000,    0.0000,    0.0000,   24.7716,    0.0000,    0.0000,  223.9106,  223.9978,    0.0099,    0.0206,    3.1141,   25.5268,  167.1641,   19.6493,    7.4359,      3060
    63,    0.0000,    6.0806,   52.1484,    0.2038,   25.6870,   24.8331,    7.8905,    8.7306,   34.0471,    7.9646,    0.0000,    0.0000,    0.0000,   24.7814,    0.0000,    0.0000,  224.2257,  224.3112,    0.0096,    0.0199,    2.9944,   25.6617,  167.7021,   19.6616,    7.3298,      3060
    64,    0.0000,    5.6866,   79.6727,    0.1769,   25.6361,   25.3030,    7.9871,    6.2546,    8.8516,    8.0869,    0.0000,    0.0000,    0.0000,   24.8097,    0.0000,    0.0000,  224.7868,  224.8709,    0.0096,    0.0201,    3.1103,   25.5675,  167.7727,   20.2746,    7.0624,      3060
    65,    0.0000,    7.9995,   78.6035,    0.7613,   25.6621,   25.4184,    7.0952,    6.6645,    8.0663,    7.7420,    0.0000,    0.0000,    0.0000,   23.0162,    0.0000,    0.0000,  222.8005,  222.8816,    0.0094,    0.0194,    3.3092,   23.4093,  168.1281,   21.4338,    5.4523,      3060
    66,    0.0000,    7.6276,   79.0179,    0.7332,   25.6513,   25.3879,    7.1250,    6.0641,    8.0120,    7.7760,    0.0000,    0.0000,    0.0000,   24.1815,    0.0000,    0.0000,  222.2877,  222.3602,    0.0087,    0.0175,    3.0825,   24.5322,  167.5046,   20.2441,    6.0704,      3060
    67,    0.0000,    7.2091,   78.9450,    0.7216,   25.7007,   25.3941,    7.0833,    6.4617,    7.7748,    7.7679,    0.0000,    0.0000,    0.0000,   23.9604,    0.0000,    0.0000,  221.8286,  221.9106,    0.0097,    0.0205,    3.1145,   24.3549,  167.1706,   19.8906,    6.4358,      3060
    68,    0.0000,    7.0111,   79.3160,    0.5837,   25.7264,   25.4006,    7.1497,    6.6598,    7.6664,    7.7571,    0.0000,    0.0000,    0.0000,   22.8166,    0.0000,    0.0000,  218.9322,  219.0166,    0.0099,    0.0206,    3.2714,   23.2610,  167.3855,   16.2008,    7.7894,      3060
    69,    0.0000,    6.6507,   77.3427,    0.4532,   25.8086,   25.4009,    7.5302,    6.5479,    8.1968,    7.7254,    0.0000,    0.0000,    0.0000,   23.1291,    0.0000,    0.0000,  216.7536,  216.8247,    0.0083,    0.0146,    2.8311,   23.6596,  165.7675,   15.7220,    8.0695,      3060
    70,    0.0000,    9.1559,   75.4977,    0.5836,   25.7132,   25.2858,    7.0993,    6.0114,    7.6706,    7.6805,    0.0000,    0.0000,    0.0000,   22.2516,    0.0000,    0.0000,  217.3151,  217.3817,    0.0079,    0.0129,    2.9942,   22.9047,  164.8177,   18.1329,    7.6218,      3060
    71,    0.0000,    7.5077,   75.9150,    0.6649,   25.6324,   25.2779,    7.0785,    6.1604,    7.4350,    7.7158,    0.0000,    0.0000,    0.0000,   24.9771,    0.0000,    0.0000,  220.5202,  220.5866,    0.0076,    0.0151,    2.8966,   25.3238,  163.4998,   21.4945,    6.5420,      3060
    72,    0.0000,    7.4075,   76.4010,    0.7096,   25.6180,   25.2769,    7.0829,    6.5947,    7.2051,    7.7327,    0.0000,    0.0000,    0.0000,   24.9122,    0.0000,    0.0000,  221.1545,  221.2232,    0.0081,    0.0154,    2.7009,   25.2610,  164.1356,   22.1887,    6.0759,      3060
    73,    0.0000,    8.5394,   77.1838,    0.7766,   25.6791,   25.4935,    7.1470,    5.4883,    6.8775,    7.7561,    0.0000,    0.0000,    0.0000,   23.7172,    0.0000,    0.0000,  222.6319,  222.7112,    0.0088,    0.0182,    3.4645,   24.1207,  165.0599,   22.4246,    6.4487,      3060
    74,    0.0000,    8.4323,   77.2884,    0.7717,   25.7062,   25.4913,    7.1201,    5.3013,    6.8677,    7.8445,    0.0000,    0.0000,    0.0000,   24.8369,    0.0000,    0.0000,  222.8720,  222.9527,    0.0091,    0.0189,    3.0961,   25.2087,  164.9435,   22.3147,    6.5744,      3060
    75,    0.0000,    8.0996,   78.5416,    0.8185,   25.7119,   25.5030,    7.0961,    5.1644,    6.3931,    7.8096,    0.0000,    0.0000,    0.0000,   25.1244,    0.0000,    0.0000,  222.5922,  222.6685,    0.0088,    0.0180,    3.1870,   25.4605,  165.2541,   20.9319,    6.8623,      3060
    76,    0.0000,    7.9519,   79.0926,    0.8288,   25.6933,   25.4947,    7.1632,    4.9978,    5.8053,    7.8779,    0.0000,    0.0000,    0.0000,   24.9790,    0.0000,    0.0000,  222.6236,  222.6997,    0.0088,    0.0172,    3.3013,   25.3026,  165.0236,   21.3998,    6.5412,      3060
    77,    0.0000,    7.8106,   79.8416,    0.7442,   25.7270,   25.4088,    7.0632,    4.8166,    5.7379,    7.9412,    0.0000,    0.0000,    0.0000,   25.5559,    0.0000,    0.0000,  222.9075,  222.9916,    0.0099,    0.0188,    3.1453,   25.8674,  165.2060,   21.3599,    6.4667,      3060
    78,    0.0000,    7.5084,   81.6895,    0.6980,   25.6725,   25.4131,    7.0408,    5.0708,    4.1127,    7.9445,    0.0000,    0.0000,    0.0000,   24.9509,    0.0000,    0.0000,  222.9036,  222.9854,    0.0102,    0.0182,    3.3697,   25.2978,  165.2628,   21.4221,    6.5219,      3060
    79,    0.0000,    7.0768,   82.7893,    0.6347,   25.7545,   25.4629,    7.0443,    4.7905,    4.1456,    7.9778,    0.0000,    0.0000,    0.0000,   24.9055,    0.0000,    0.0000,  222.3863,  222.4629,    0.0094,    0.0163,    3.5271,   25.1970,  165.7877,   19.8593,    6.9337,      3060
    80,    0.0000,    6.5541,   82.4620,    0.6004,   25.7605,   25.4601,    7.0571,    4.3212,    4.5273,    7.9510,    0.0000,    0.0000,    0.0000,   26.0398,    0.0000,    0.0000,  221.5465,  221.6335,    0.0103,    0.0186,    3.1399,   26.2977,  164.8047,   19.1622,    7.3229,      3060
    81,    0.0000,    5.9919,   82.8627,    0.4739,   25.7979,   25.2996,    7.7107,    4.1960,    4.7917,    7.8351,    0.0000,    0.0000,    0.0000,   25.3786,    0.0000,    0.0000,  221.6950,  221.7797,    0.0099,    0.0201,    2.9719,   25.9793,  165.0702,   19.6442,    7.0681,      3060
    82,    0.0000,    5.4897,   81.6653,    0.4138,   25.8336,   25.2853,    7.6086,    4.4718,    5.4289,    7.6575,    0.0000,    0.0000,    0.0000,   24.6238,    0.0000,    0.0000,  220.4749,  220.5493,    0.0085,    0.0166,    3.0325,   25.4761,  163.9646,   19.7464,    7.3333,      3060
    83,    0.0000,    5.8666,   82.5945,    0.3523,   25.9788,   25.3684,    7.7000,    4.1523,    5.7929,    7.6824,    0.0000,    0.0000,    0.0000,   23.1953,    0.0000,    0.0000,  219.4018,  219.4747,    0.0084,    0.0160,    2.8887,   24.5918,  165.6165,   17.9697,    7.6986,      3060
    84,    0.0000,    7.5401,   80.2544,    0.3908,   25.9274,   25.2974,    7.6632,    4.7515,    5.2133,    7.7574,    0.0000,    0.0000,    0.0000,   22.4214,    0.0000,    0.0000,  219.6934,  219.7632,    0.0079,    0.0148,    3.1420,   23.7534,  164.9248,   19.6685,    7.3850,      3060
    85,    0.0000,    6.1131,   81.1794,    0.4710,   25.8624,   25.3832,    7.7676,    5.0122,    4.3903,    7.8541,    0.0000,    0.0000,    0.0000,   24.5883,    0.0000,    0.0000,  221.8824,  221.9658,    0.0097,    0.0193,    3.1897,   25.4603,  164.1615,   21.2816,    6.9627,      3060
    86,    0.0000,    6.0954,   81.5845,    0.4802,   25.8226,   25.3745,    7.7013,    5.3606,    4.3501,    7.8599,    0.0000,    0.0000,    0.0000,   24.7269,    0.0000,    0.0000,  222.0594,  222.1366,    0.0091,    0.0179,    2.9832,   25.5778,  164.7540,   21.0247,    6.9151,      3060
    87,    0.0000,    7.3557,   81.5413,    0.5382,   25.8126,   25.3385,    7.7818,    4.6361,    4.1201,    7.8357,    0.0000,    0.0000,    0.0000,   24.0933,    0.0000,    0.0000,  222.6661,  222.7443,    0.0091,    0.0192,    3.3377,   24.9327,  165.0822,   21.4889,    6.7609,      3060
    88,    0.0000,    7.4262,   81.8842,    0.5625,   25.8440,   25.3361,    7.6989,    4.7226,    3.9414,    7.8667,    0.0000,    0.0000,    0.0000,   24.9391,    0.0000,    0.0000,  223.2238,  223.3049,    0.0094,    0.0196,    2.9753,   25.6638,  165.4106,   21.9484,    6.3747,      3060
    89,    0.0000,    6.1656,   82.1572,    0.6288,   25.8959,   25.4443,    8.2647,    4.5957,    3.8306,    7.9677,    0.0000,    0.0000,    0.0000,   25.7059,    0.0000,    0.0000,  224.0582,  224.1442,    0.0102,    0.0200,    3.0138,   26.5241,  165.0915,   21.9146,    6.7531,      3060
    90,    0.0000,    6.1718,   82.3581,    0.6166,   25.9379,   25.3998,    8.2416,    4.3682,    3.9896,    7.9710,    0.0000,    0.0000,    0.0000,   25.6927,    0.0000,    0.0000,  223.7540,  223.8411,    0.0099,    0.0202,    3.1367,   26.3726,  165.1908,   21.1532,    6.9885,      3060
    91,    0.0000,    5.9903,   82.9963,    0.6205,   25.8721,   25.3967,    8.3076,    4.4733,    3.8816,    8.0084,    0.0000,    0.0000,    0.0000,   25.3197,    0.0000,    0.0000,  223.9441,  224.0225,    0.0092,    0.0179,    3.4769,   25.8863,  165.6780,   20.9699,    6.8279,      3060
    92,    0.0000,    5.6785,   83.5637,    0.6069,   25.9445,   25.3950,    8.2896,    4.7257,    3.5381,    7.9198,    0.0000,    0.0000,    0.0000,   25.5734,    0.0000,    0.0000,  224.4027,  224.4881,    0.0098,    0.0201,    3.1844,   26.2668,  165.7897,   21.7908,    6.4166,      3060
    93,    0.0000,    5.2409,   84.0428,    0.5549,   25.8840,   25.3912,    8.2036,    4.6678,    3.8120,    8.0062,    0.0000,    0.0000,    0.0000,   26.1576,    0.0000,    0.0000,  224.3840,  224.4544,    0.0084,    0.0154,    3.0420,   26.7216,  165.9285,   21.6517,    6.3102,      3060
    94,    0.0000,    4.6469,   84.7872,    0.5626,   25.8476,   25.4171,    8.6004,    3.9750,    3.7384,    7.9446,    0.0000,    0.0000,    0.0000,   25.6170,    0.0000,    0.0000,  224.6305,  224.7064,    0.0089,    0.0187,    3.4776,   26.0117,  165.6415,   21.7595,    6.5835,      3060
    95,    0.0000,    5.2676,   85.2806,    0.5677,   25.9302,   25.4086,    8.1247,    3.8795,    3.1282,    7.9315,    0.0000,    0.0000,    0.0000,   25.5203,    0.0000,    0.0000,  223.8155,  223.8934,    0.0091,    0.0183,    3.2355,   26.2232,  165.6428,   20.9905,    6.7958,      3060
    96,    0.0000,    4.5236,   85.4000,    0.5057,   26.0863,   25.5010,    8.0441,    4.3604,    3.2670,    7.9652,    0.0000,    0.0000,    0.0000,   24.6778,    0.0000,    0.0000,  222.7819,  222.8645,    0.0100,    0.0194,    3.2288,   25.7970,  165.7858,   20.2598,    6.7656,      3060
    97,    0.0000,    9.4770,   83.9330,    0.1618,   25.2599,   25.1583,    6.9501,    5.2647,    3.8720,    7.7041,    0.0000,    0.0000,    0.0000,   23.5658,    0.0000,    0.0000,  207.3843,  207.4414,    0.0077,    0.0066,    1.1589,   23.7043,  167.8685,   12.7190,    1.7262,      3060
    98,    0.0000,    5.8288,   80.8727,    0.5723,   26.7806,   26.3485,    8.5242,    5.0555,    3.4784,    8.2196,    0.0000,    0.0000,    0.0000,   23.0450,    0.0000,    0.0000,  221.4789,  221.5538,    0.0080,    0.0180,    3.5189,   24.5554,  165.8562,   18.5849,    7.9563,      3060
    99,    0.0000,    5.1225,   82.3321,    0.5926,   25.9527,   25.6003,    8.2350,    5.6744,    3.8312,    7.9333,    0.0000,    0.0000,    0.0000,   25.8168,    0.0000,    0.0000,  222.9078,  222.9798,    0.0078,    0.0178,    3.1223,   26.7609,  165.4056,   19.9170,    6.9633,      3060
   100,    0.0000,    5.7114,   82.1039,    0.6102,   25.9004,   25.4941,    8.2797,    5.2496,    4.0478,    7.9167,    0.0000,    0.0000,    0.0000,   25.4747,    0.0000,    0.0000,  223.3351,  223.4092,    0.0085,    0.0166,    3.2273,   26.2640,  165.4440,   20.4686,    6.9084,      3060
   101,    0.0000,    6.2695,   82.1521,    0.6677,   25.9037,   25.5155,    8.2486,    4.9739,    3.9370,    7.9021,    0.0000,    0.0000,    0.0000,   25.7909,    0.0000,    0.0000,  223.8708,  223.9466,    0.0088,    0.0169,    2.9854,   26.6317,  165.7008,   21.0805,    6.6358,      3060
   102,    0.0000,    5.8568,   82.0584,    0.6581,   25.8950,   25.5964,    8.4910,    5.0597,    3.8876,    8.0092,    0.0000,    0.0000,    0.0000,   25.5496,    0.0000,    0.0000,  224.2702,  224.3519,    0.0093,    0.0197,    3.4202,   26.1956,  165.6479,   21.3802,    6.6082,      3060
   103,    0.0000,    6.1839,   82.3826,    0.6595,   25.9350,   25.5722,    8.4213,    4.9490,    3.9310,    7.9898,    0.0000,    0.0000,    0.0000,   25.3924,    0.0000,    0.0000,  224.0128,  224.0942,    0.0093,    0.0198,    3.2259,   26.3436,  166.1693,   20.5479,    6.8820,      3060
   104,    0.0000,    5.8274,   82.4298,    0.6795,   25.9610,   25.6281,    8.5176,    4.9055,    3.8186,    7.9635,    0.0000,    0.0000,    0.0000,   25.3963,    0.0000,    0.0000,  224.0536,  224.1273,    0.0086,    0.0175,    3.6262,   25.9445,  165.8679,   20.7787,    6.7513,      3060
   105,    0.0000,    6.0060,   82.6401,    0.6925,   25.9930,   25.6032,    8.4506,    4.8447,    3.7694,    7.9525,    0.0000,    0.0000,    0.0000,   25.8840,    0.0000,    0.0000,  224.5955,  224.6724,    0.0089,    0.0189,    3.2217,   26.5755,  166.0939,   21.6524,    6.2246,      3060
   106,    0.0000,    6.1743,   83.4826,    0.5259,   25.8578,   25.4344,    8.2149,    5.3298,    3.6897,    8.0247,    0.0000,    0.0000,    0.0000,   24.8593,    0.0000,    0.0000,  224.1247,  224.2044,    0.0087,    0.0196,    3.3577,   25.6515,  166.8633,   21.1166,    6.1899,      3060
   107,    0.0000,    5.8812,   83.8422,    0.4732,   25.9085,   25.4670,    8.1340,    4.6688,    4.4197,    8.0644,    0.0000,    0.0000,    0.0000,   24.7986,    0.0000,    0.0000,  223.8583,  223.9402,    0.0087,    0.0194,    3.2304,   25.7714,  166.9932,   20.5753,    6.4841,      3060
   108,    0.0000,    5.5126,   85.0172,    0.4853,   25.8694,   25.4997,    8.1825,    4.0539,    3.8242,    8.0174,    0.0000,    0.0000,    0.0000,   24.9525,    0.0000,    0.0000,  223.6165,  223.6992,    0.0088,    0.0199,    3.4422,   25.6695,  166.5870,   20.2136,    6.6941,      3060
   109,    0.0000,    5.2239,   85.5503,    0.4924,   25.8641,   25.5274,    8.2616,    4.0892,    3.2735,    8.0546,    0.0000,    0.0000,    0.0000,   24.6194,    0.0000,    0.0000,  223.6876,  223.7710,    0.0090,    0.0195,    3.5966,   25.3595,  166.4625,   20.6729,    6.5148,      3060
